"","replicate","ANO","REGIAO","UF","MUNICIPIO","AREA","DEPENDENCIA_ADM","LOCALIZACAO","NOTA_LP","NOTA_MT","SEXO","RACA_COR","IDADE","COMPUTADOR","MORA_MÃE","MORA_PAI","REUNIÕES_ESCOLARES","USO_TEMPO_TELAS","AFAZERES_DOM","BIBLIOTECA"
"2537",26,2017,1,15,1504703,2,3,1,241.570415,225.844494,"B","C","C","B","A","A","C","A","A","B"
"2538",26,2017,1,13,1302603,1,2,1,302.169644,298.862622,"B","C","D","B","A","A","B","E","D","B"
"2539",26,2017,2,21,2103307,2,3,1,162.565982,161.641759,"A","A","E","A","A","B","B","A","D","A"
"2540",26,2017,2,26,2613008,2,3,1,150.962934,271.94851,"A","C","C","B","A","B","A","B","A","B"
"2541",26,2017,2,25,2516706,2,3,1,187.153819,233.094344,"A","C","D","B","A","A","A","A","A","C"
"2542",26,2017,4,42,4211900,2,3,1,226.772008,220.586815,"B","A","C",NA,"A","A","B","A","E","A"
"2543",26,2017,3,35,3550308,1,2,1,301.138296,283.581213,"A","A","D","B","A","A","A","A","E","B"
"2544",26,2017,3,35,3550308,1,3,1,234.978109,268.318527,"B","C","D","B","A","A","A","A","B","A"
"2545",26,2017,3,31,3149309,2,3,1,203.94848,206.119309,"B","B","D","A","A","B","A","D","D","B"
"2546",26,2017,3,35,3519071,2,3,1,270.91606,251.961805,"A","C","D","B","A","C","A","D","D","A"
"2547",26,2017,3,35,3518503,2,3,1,195.092057,190.271766,"B","B","C","A","A","C","C","D","B","A"
"2548",26,2017,2,26,2611309,2,3,1,178.059778,158.170566,"B","C","C","B","A","A","A","D","A","C"
"2549",26,2017,3,31,3162500,2,2,1,306.590831,303.486036,"B","C","D","A","A","B","A","B","A","B"
"2550",26,2017,2,25,2509008,2,2,1,196.954102,196.258449,"A","C","D","A","A","A","A","A","B","A"
"2551",26,2017,2,25,2502102,2,3,1,162.820899,194.315073,"A","C","C","B","A","A","A","E","E","B"
"2552",26,2017,1,15,1502301,2,3,1,217.196781,241.583438,"B","C","C","C","A","C","A","D","A","C"
"2553",26,2017,2,21,2103307,2,3,1,208.315511,267.308832,"B","C","C","A","B","B","C","E","A","B"
"2554",26,2017,3,35,3550308,1,3,1,260.054845,302.092361,"B","E","D","B","A","A","A","D","A","B"
"2555",26,2017,1,15,1502772,2,3,2,236.441609,186.208617,"B","A","C","B","A","B","A","A","A","A"
"2556",26,2017,3,31,3154606,2,2,1,195.673677,169.342493,"A",NA,"D",NA,"A","A","B","D","A","A"
"2557",26,2017,2,21,2107803,2,3,1,163.465381,162.485566,"A","C","F","B","A","B","C","E","E","C"
"2558",26,2017,3,35,3541000,2,3,1,136.460323,221.093534,"A","B","D","A","A","A","A","A","A","A"
"2559",26,2017,3,35,3524006,2,3,1,226.961033,252.552252,"A","A","D","B","A","A","A","C","A","B"
"2560",26,2017,3,35,3502705,2,2,1,279.289039,263.526878,"A","A","C","A","B","A","B","C","A","B"
"2561",26,2017,2,23,2310902,2,3,2,228.161132,234.60774,"B","C","D","A","A","B","A","D","A","B"
"2562",26,2017,3,31,3106705,2,3,1,193.502393,222.424722,"B","C","C","A",NA,"A","A","B","A","C"
"2563",26,2017,1,17,1709500,2,2,1,252.865051,199.067989,"B","C","D","B","A","A","A","C","B","A"
"2564",26,2017,3,35,3529401,2,2,1,218.40013,256.208448,"A","F","C","B","A","A","A","C","E","B"
"2565",26,2017,3,35,3545803,2,3,1,232.706389,211.318637,"B","F","D","C","A","A","A","A","B","B"
"2566",26,2017,3,31,3106200,1,3,1,201.869918,233.244526,"B","C","E","B","A","C","B","B","E","B"
"2567",26,2017,4,41,4109807,2,3,1,190.208085,269.279875,"A","C","C","B","A","C","A","B","A","B"
"2568",26,2017,1,11,1100023,2,2,1,171.414858,168.248736,"A","F","E","A","A","A","A","D","C","C"
"2569",26,2017,3,33,3304557,1,3,1,178.676053,196.404328,"A",NA,"E","B","A","A","B","D","C","B"
"2570",26,2017,2,29,2932903,2,3,1,257.501212,204.259436,"B","C","D","B","A",NA,"A","A","A","B"
"2571",26,2017,2,25,2510501,2,3,1,203.550265,232.953775,"A","A","D","A","A","B","A","D","A","B"
"2572",26,2017,3,33,3305554,2,3,2,209.696701,261.598145,"A","C","D","B","C","C","B","D","D","B"
"2573",26,2017,1,12,1200609,2,2,1,216.592407,236.129465,"A","C","D","A","B","B","B","D","C","B"
"2574",26,2017,3,31,3152501,2,2,1,321.759136,312.618116,"B","A","C","B","A","A","A","A","B","B"
"2575",26,2017,2,26,2611002,2,3,1,169.487967,169.934951,"A","C","D","A","A","B","A","D","B","A"
"2576",26,2017,2,29,2912707,2,3,2,155.990314,158.81942,"B","C","D","A","C","A","C","A","A","A"
"2577",26,2017,3,35,3550308,1,3,1,158.543451,170.270976,"A","F",NA,"C","A","B","B","D","B","A"
"2578",26,2017,1,17,1716208,2,3,2,160.947945,157.438712,"B","C","G","A",NA,"B","C","A","B","B"
"2579",26,2017,2,26,2611606,1,3,1,207.210944,203.644844,"B","F","C","A","A","A","B","A","E","A"
"2580",26,2017,2,29,2923704,2,3,2,176.885298,175.667995,"A","B","E","A","A","B","A","B","D","A"
"2581",26,2017,3,33,3304557,1,3,1,210.181082,218.388793,"A","A","C","D","A","B","B","A","E","B"
"2582",26,2017,1,15,1507300,2,3,2,148.095545,166.290101,"B","C","D","A","A","A","C","C","C","C"
"2583",26,2017,3,31,3109006,2,3,1,212.978723,200.106692,"B","F","E","A","A","A","C","A","B","B"
"2584",26,2017,2,21,2108108,2,3,1,197.047981,191.091148,"B","C","D","A","A","A","A","D","A","C"
"2585",26,2017,2,23,2309706,2,3,1,243.524963,216.950627,"A","F","D","B","A","B","A","D",NA,"B"
"2586",26,2017,3,35,3545209,2,3,1,232.858998,291.416479,"B","A","D","B","A","A","A","A","B","B"
"2587",26,2017,5,51,5108600,2,3,2,161.315749,179.573919,"A","B","D","A","A","A","C","A","A","A"
"2588",26,2017,4,43,4314902,1,2,1,184.152774,232.617135,"B","A","C","B","A","C","B","C","D","C"
"2589",26,2017,3,35,3517505,2,3,1,199.338929,248.61827,"A","A","D","B","A","C","A","A","C","A"
"2590",26,2017,3,35,3518701,2,3,1,188.206048,274.714566,"A","C","D","B","A","B","A","D","A","B"
"2591",26,2017,2,29,2914703,2,3,1,233.101243,229.844987,"B","F","D","A","A","A","C","D","A","C"
"2592",26,2017,2,21,2111300,1,2,1,172.956811,180.96357,"B","C","C",NA,"A","A","A","B","A","A"
"2593",26,2017,2,29,2910503,2,3,1,166.047717,164.692251,"A","C","E","A","A","A","A","E","C","C"
"2594",26,2017,3,31,3127107,2,2,1,163.19008,216.326142,"A","B","C","A","A","A","A",NA,"A","B"
"2595",26,2017,3,33,3304557,1,3,1,226.079043,316.848997,"A","E","C","B","A","A","B","A","A","B"
"2596",26,2017,3,33,3306305,2,3,1,158.78509,257.967045,"B","C","C","A","A","A","C","B","B","B"
"2597",26,2017,1,12,1200401,1,2,1,318.224896,307.574839,"A","C","D","A","A","B","C","D","D","C"
"2598",26,2017,3,31,3143302,2,3,1,264.247174,283.807018,"A","A","D","B","A","A","A","B","A","C"
"2599",26,2017,4,41,4101507,2,3,1,184.751639,209.064276,"A","A","C","B","A","A","B","B","B","B"
"2600",26,2017,3,35,3550308,1,2,1,166.467088,254.128807,"A","A","D","B","A","A","A","A","B","C"
"2601",27,2017,3,35,3550308,1,2,1,243.780431,321.121574,"B","D","D","B","A","A","A","C","A","B"
"2602",27,2017,3,33,3304557,1,3,1,167.891582,138.608978,"A","E","D","D","A","A","A","B","A","A"
"2603",27,2017,4,43,4314407,2,3,1,260.769957,307.99364,"B","C","D","B","C","A","A","B",NA,"C"
"2604",27,2017,3,33,3304110,2,3,1,271.059744,253.28187,"A","A","D","E","A","A","A","D","A","C"
"2605",27,2017,1,15,1506500,2,3,2,135.446164,147.756987,"A","C","E","B","A","A","B","C","B","A"
"2606",27,2017,1,15,1504208,2,3,1,227.358201,215.478647,"A","C","C","A","A","A","A","E","A","C"
"2607",27,2017,3,31,3162922,2,3,1,182.490442,231.874326,"A","C","D","B","A","B","B","A","B","A"
"2608",27,2017,5,52,5204409,2,3,2,195.90821,227.307588,"B","D","D","A","A","A","C","B","D","C"
"2609",27,2017,3,33,3306305,2,3,1,158.78509,257.967045,"B","C","C","A","A","A","C","B","B","B"
"2610",27,2017,4,41,4118402,2,3,1,323.908438,299.236933,"B","A","D","B","A","B","A","E","E","A"
"2611",27,2017,2,21,2111300,1,2,1,172.956811,180.96357,"B","C","C",NA,"A","A","A","B","A","A"
"2612",27,2017,3,31,3127800,2,2,1,140.431948,152.016765,"B","C","D","A","A","B","B","A","B","A"
"2613",27,2017,1,13,1302603,1,2,1,236.78159,237.697021,"A","E","D","B","A","C","A","D","D","C"
"2614",27,2017,3,35,3545308,2,3,1,245.906704,237.203771,"A","C","D","A","A","B","A","A","B","B"
"2615",27,2017,2,21,2101202,2,3,1,144.816168,221.104545,"A","C","D",NA,"A","A","A","B",NA,"C"
"2616",27,2017,5,50,5004700,2,2,1,321.640024,351.222611,"A","A","D","D","A","A","A","D","A","C"
"2617",27,2017,3,35,3513009,2,3,1,214.037397,213.138938,"B","A","C","C","A","A","B","D","A","A"
"2618",27,2017,2,24,2405405,2,2,1,136.059574,200.278058,"A","B","F","A","A","A","B","A","B","C"
"2619",27,2017,3,33,3303302,2,3,1,242.156829,241.608757,"A","B","C","A","A","A","B","A","B","C"
"2620",27,2017,3,35,3550308,1,2,1,272.997047,312.339325,"B","C","D","B","A","A","A","D","B","B"
"2621",27,2017,3,33,3301009,2,3,1,195.1412,206.112714,"A",NA,"D","B","B","A","C","A","D","C"
"2622",27,2017,1,12,1200401,1,3,1,187.228251,200.642811,"B","A","D","B","A","A","A","B","A","A"
"2623",27,2017,1,15,1502772,2,3,2,236.441609,186.208617,"B","A","C","B","A","B","A","A","A","A"
"2624",27,2017,3,35,3550308,1,2,1,232.902632,207.720065,"A","F","D","B","A","C","A","A","A","B"
"2625",27,2017,3,35,3553955,2,3,1,235.915137,301.720118,"A","A","C","A","A","A","A","C","E","A"
"2626",27,2017,3,33,3300456,2,3,1,157.658376,203.985116,"A","A","C","A","A","A","A","B","C","A"
"2627",27,2017,3,33,3305208,2,3,1,256.643574,243.926612,"A","E","D","B","A","A","A","B","C","A"
"2628",27,2017,3,35,3505708,2,3,1,220.217881,236.895246,"A","F","D","D","A","A","A","B","A","C"
"2629",27,2017,3,35,3529401,2,2,1,273.439061,245.982891,"A","A","D","B","A","B","B","B","B","B"
"2630",27,2017,3,31,3127701,2,3,1,238.547388,254.175253,"B","C","C","B",NA,"C","A","D","B","A"
"2631",27,2017,2,22,2211001,1,3,1,269.374548,250.408781,"B","C","C","A","A","B","C","B","C","C"
"2632",27,2017,5,53,5300108,1,2,1,273.604066,244.067629,"A","C","D","C","A","A","C","B","C","A"
"2633",27,2017,1,17,1714203,2,2,1,212.864404,253.347544,"B","C","C","A","C","A","A","D","A","A"
"2634",27,2017,2,21,2112902,2,3,1,248.532288,229.419591,"A","F","D","C",NA,"A","A","C","C","C"
"2635",27,2017,4,43,4314902,1,2,1,206.572853,182.35568,"B","A","C","A","C","B","C","E","A","C"
"2636",27,2017,2,23,2313104,2,3,1,146.760082,178.67517,"A","B","F","A","A","A","C","A","B","B"
"2637",27,2017,4,41,4122156,2,3,2,247.983944,244.81558,"B","C","C","B","A","A","A","A","A","B"
"2638",27,2017,4,41,4115200,2,3,1,270.240285,253.586707,"B","A","B","C","A","A","A","B","B","B"
"2639",27,2017,2,24,2405603,2,2,1,258.871715,238.676087,"A","B","D","B","A","B",NA,"A","E","B"
"2640",27,2017,3,35,3500907,2,3,1,252.840038,299.365933,"B","C","C","B","A","A","A","A","A","B"
"2641",27,2017,4,43,4304630,2,3,1,246.942955,246.263582,"B","A","D","C","A","B","A",NA,"C","C"
"2642",27,2017,3,35,3513108,2,3,1,225.948692,228.58646,"B","A","C","A","A","B","A","B","A","B"
"2643",27,2017,1,15,1503705,2,3,1,184.336125,214.770882,"B","C","C","A","A","B","C","D","A","C"
"2644",27,2017,2,25,2507507,1,3,1,246.561433,164.977078,"B","F","C","B","A","A","A","D","E","C"
"2645",27,2017,5,52,5201405,2,3,1,233.342773,265.586454,"A","C","E","A","A","B","C","A","C","C"
"2646",27,2017,3,35,3550308,1,3,1,218.246365,219.39709,"B","A","C","C","A","A","A","B","B","B"
"2647",27,2017,1,15,1500800,2,3,1,329.610766,239.690589,"B","C","D","A","A","B","A","D","A","C"
"2648",27,2017,3,35,3550308,1,3,1,292.711215,259.31159,"A","C","C","B","A","B","A","B","A","A"
"2649",27,2017,3,32,3201308,2,3,1,121.353833,184.442923,"A","C","E","A","A","B","A","C","B","B"
"2650",27,2017,3,35,3550308,1,3,1,158.446817,207.366435,"A","A","C","C",NA,"A","A","D","A","B"
"2651",27,2017,2,27,2702405,2,3,1,187.538702,232.928847,"A","D","D","A","A","B","A","B","A","B"
"2652",27,2017,2,23,2306405,2,3,1,224.822915,228.361102,"A","A","C","B","A","B","B","C","E","C"
"2653",27,2017,4,43,4309209,2,3,1,149.591881,144.86551,"A","B","D","A",NA,"A","C","E","A","C"
"2654",27,2017,5,51,5102637,2,3,1,175.01565,210.43034,"A","B","E","A","A","A","B","B","A","A"
"2655",27,2017,3,33,3300704,2,3,1,272.001951,247.535412,"B","E","D","B","A","B","B","A","B","A"
"2656",27,2017,3,33,3301702,2,3,1,208.46878,183.374932,"A","C","E","B","A","A","A","C","A","B"
"2657",27,2017,2,29,2933307,2,3,2,173.692803,197.306654,"A","A","G","C","A","A","A","A","A","A"
"2658",27,2017,4,43,4314050,2,3,1,222.333411,179.060045,"B","E","C","A","A","B","A","A","E","A"
"2659",27,2017,3,33,3304904,2,3,1,114.00256,153.549948,"A",NA,NA,"B","C","A","B","E","B","A"
"2660",27,2017,2,26,2610905,2,3,1,179.054159,126.850574,"A","B","E","B","A","C","A","B","A","A"
"2661",27,2017,3,31,3170206,2,3,1,184.097074,200.158951,"B","C","D","A","A",NA,"C","B","A","B"
"2662",27,2017,1,15,1508126,2,3,1,227.273082,251.588668,"A","A","D","A","B","B","A","D","E","B"
"2663",27,2017,1,17,1702109,2,2,1,243.66231,249.588058,"B","B","C","C","A","A","A","B","B","B"
"2664",27,2017,3,35,3553302,2,3,1,183.77263,214.260641,"A","C","C","B","A","A","A","D","E","B"
"2665",27,2017,4,43,4323002,2,3,1,218.956573,276.092535,"B","A","G","B","A","C","A","E","A","A"
"2666",27,2017,1,17,1718204,2,2,1,230.040421,202.231662,"B","C","E","A","A","A","A","D","B","B"
"2667",27,2017,1,13,1302603,1,3,1,279.289039,258.102807,"B","C","C","B","A","B","A","E","D","B"
"2668",27,2017,4,43,4314902,1,2,1,213.399581,175.727241,"B","A","C","E",NA,"B","B","E","A","C"
"2669",27,2017,3,31,3145109,2,3,1,222.354787,263.91097,"B","A","C","A","A","A","A","C","E","B"
"2670",27,2017,3,33,3304904,2,3,2,241.586613,185.439036,"B","C","D","A","A","B","C","A","B","A"
"2671",27,2017,3,33,3304557,1,3,1,321.759136,208.955789,"B","A","D","B","A","A","B","A","A","A"
"2672",27,2017,3,31,3133501,2,2,1,219.69488,232.729535,"A","A","C","D","A","A","B","C","A","A"
"2673",27,2017,4,43,4311809,2,3,1,184.864856,213.358372,"B","A","D","A","A",NA,"C","B","D","A"
"2674",27,2017,3,35,3529401,2,2,1,233.61576,216.651212,"A","A","E","A","A","B","A","C","C","A"
"2675",27,2017,2,25,2506004,2,3,1,208.140038,285.907563,"A","C","D","A",NA,"A","A","D","E","B"
"2676",27,2017,2,25,2514206,2,3,1,152.531167,185.77942,"B","B","D","A","A","B","C","D","A","C"
"2677",27,2017,3,35,3518701,2,3,1,292.772534,335.262054,"B","C","D","B","A","A","A","D","B","A"
"2678",27,2017,3,33,3302502,2,3,1,276.418124,270.709042,"B","C","C","B","A","B","A","B","D","B"
"2679",27,2017,2,29,2904902,2,3,1,233.070005,163.513202,"A","C","D","A","A","A","A","A","A","C"
"2680",27,2017,3,35,3550308,1,2,1,327.107599,273.740977,"B","C","D","A","A","B","B","B","A","B"
"2681",27,2017,5,51,5107008,2,2,1,264.191034,238.708784,"B","F","D","E","A","C","B","C","B","B"
"2682",27,2017,5,52,5221601,2,3,1,163.534964,208.813655,"A","A","C","B","A","A","A","A","D","C"
"2683",27,2017,3,31,3163706,2,2,1,256.852598,264.406344,"B","C","D","A","A","A","A",NA,NA,"B"
"2684",27,2017,2,26,2609907,2,3,1,207.365315,207.068473,"B","C","C","C",NA,"B","B","D","E","A"
"2685",27,2017,2,25,2510501,2,3,1,203.550265,232.953775,"A","A","D","A","A","B","A","D","A","B"
"2686",27,2017,2,29,2923605,2,3,2,226.748868,228.256192,"B","C","C","A","A","A","A","E","D","A"
"2687",27,2017,4,41,4108304,2,3,1,217.932608,303.045772,"A","F","B","B","A","A","A","D","A","B"
"2688",27,2017,4,41,4119905,2,3,1,266.651999,219.943941,"A","C","B","A","A","A","B","D","A","B"
"2689",27,2017,2,23,2313401,2,3,2,200.500738,194.237103,"B","C","D","A","A","A","A","A","A","A"
"2690",27,2017,3,35,3549805,2,3,1,246.83084,247.851204,"B","A","C","B","A","A","A","D","B","A"
"2691",27,2017,1,15,1500800,2,3,1,190.064126,205.627177,"B","C","C","B","A","B","C","A","C","C"
"2692",27,2017,3,31,3149309,2,3,1,235.111986,267.716902,"A","C","D","B","A","B","B","D","B","B"
"2693",27,2017,3,31,3143401,2,3,1,114.67806,164.168596,"A","C","D","A","A","A","A","C","A","C"
"2694",27,2017,3,33,3304144,2,3,1,178.564103,212.015894,"A","F","D","A","A","A","A","D","A","B"
"2695",27,2017,3,35,3550308,1,3,1,240.260736,218.814748,"B","A","D","B","A","A","B","A","A","B"
"2696",27,2017,2,26,2601102,2,3,1,152.691654,179.010021,"B","F","E","A","A","A","A","B","B","A"
"2697",27,2017,3,35,3541406,2,3,1,206.646512,219.487412,"B","A","D","A","A","A","A","D","A","B"
"2698",27,2017,3,35,3543907,2,3,1,320.236465,307.235405,"B","A","D","A","A","B","C","D","A","A"
"2699",27,2017,1,13,1303106,2,2,1,158.050475,202.795225,"B","C","D","A","A","A","A","D","E","A"
"2700",27,2017,3,33,3304557,1,3,1,226.079043,316.848997,"A","E","C","B","A","A","B","A","A","B"
"2701",28,2017,3,35,3550308,1,2,1,285.784051,287.813827,"A","A","C","B","A","A","A","B","E","B"
"2702",28,2017,2,23,2304400,1,3,1,217.236944,230.666102,"A","F","C","A","A","B","A","D","A","C"
"2703",28,2017,5,51,5106208,2,2,1,224.06494,210.369865,"B","C","C","B","A","A","B","A","B","B"
"2704",28,2017,2,21,2102325,2,3,1,135.391401,149.012664,"B","B","E","A","A","B",NA,"D","E","A"
"2705",28,2017,1,15,1503705,2,3,1,184.336125,214.770882,"B","C","C","A","A","B","C","D","A","C"
"2706",28,2017,2,23,2306108,2,3,1,165.242308,229.68575,"B","A","D","A","A","A","B","B","E","B"
"2707",28,2017,3,35,3509502,2,2,1,179.646027,216.638301,"B","A","D","A","A","A","A","C","C","B"
"2708",28,2017,4,43,4316600,2,3,1,196.597042,152.922389,"B","F","C","B","A","A","C","D","B","A"
"2709",28,2017,5,52,5208707,1,3,1,141.175984,176.517335,"A","A","C","A","B","A","C","A","C","C"
"2710",28,2017,3,35,3550308,1,3,1,189.696819,247.038138,"A","C","C","A","A","A","A","B","A","A"
"2711",28,2017,4,41,4104808,2,3,1,190.546579,165.17041,"B","A","E","D","A","A","B","D","A","B"
"2712",28,2017,2,21,2107803,2,3,1,163.465381,162.485566,"A","C","F","B","A","B","C","E","E","C"
"2713",28,2017,2,23,2314102,2,3,1,170.844697,159.292828,"A","C","D","A","A","A","A","A","A","A"
"2714",28,2017,3,35,3543907,2,3,1,269.936666,251.48577,"B","A","C","B","A","C","A","A","A","B"
"2715",28,2017,4,43,4300406,2,3,2,233.67752,243.918061,"A","F","C","B",NA,"A","C","B","A","C"
"2716",28,2017,2,26,2611101,2,3,1,217.652458,232.079227,"B","A","D","B","B","B","B","D","E","C"
"2717",28,2017,5,51,5103403,1,3,1,297.41415,311.025911,"A","C","D","B","A","A","A","D","A","C"
"2718",28,2017,2,22,2210656,2,3,2,219.574556,215.2643,"B","C","D","A","A","A","C","B","D","C"
"2719",28,2017,1,17,1714203,2,2,1,212.864404,253.347544,"B","C","C","A","C","A","A","D","A","A"
"2720",28,2017,2,28,2806701,2,3,1,167.358995,166.256845,"A","F","C","A","A","A","A",NA,"B","A"
"2721",28,2017,3,31,3147907,2,2,1,282.051531,329.736874,"A","A","C","B","A","A","A","D","A","B"
"2722",28,2017,2,26,2609303,2,3,1,173.576005,145.430302,"B","B","C","A","A","A","A","A","A","A"
"2723",28,2017,3,35,3550308,1,3,1,296.135212,250.405539,"B","C","C","A","A","A","A","A","A","A"
"2724",28,2017,3,35,3526902,2,3,1,239.587881,211.884659,"B","A","D","B","A","A","A","D","B","B"
"2725",28,2017,3,35,3519600,2,2,1,195.866945,207.467656,"B","A","C","A","A","C","C","D","A","B"
"2726",28,2017,3,31,3106200,1,2,1,323.300317,354.352805,"A","C","C","B","A","B","A",NA,"A","B"
"2727",28,2017,1,15,1502400,2,3,1,213.152818,171.811872,"B","E","E","A","A","B","A","E","D","A"
"2728",28,2017,2,24,2407104,2,3,2,153.086343,157.469509,"B","A","E","A","A","A","A","A","A","B"
"2729",28,2017,3,31,3115706,2,2,1,203.93636,258.107837,"B","A","D","A","A","B","A","A","A","B"
"2730",28,2017,3,35,3538709,2,3,1,261.259516,328.592087,"A",NA,"D","A","A","B","B","C","A","A"
"2731",28,2017,2,26,2604205,2,3,1,210.03503,216.962253,"A","C","D","A","A","B","C","A","E","C"
"2732",28,2017,1,11,1100148,2,2,1,244.077769,308.543397,"A","C","D","B","A","A","C","D","A","A"
"2733",28,2017,3,35,3554003,2,3,1,136.596128,171.958365,"A","F","C","A","A","B","B","D","E","C"
"2734",28,2017,3,32,3201209,2,3,1,157.786688,183.834367,"A","A","D","A","A","B","A","D","A","B"
"2735",28,2017,5,52,5221403,2,3,1,237.454611,253.882321,"B","C","E","A","A","A","A","B","D","C"
"2736",28,2017,4,43,4313409,2,3,1,226.58728,271.518251,"A","A","C","A","A","A","B","B","C","B"
"2737",28,2017,1,16,1600303,1,3,1,118.775574,148.603253,"A","C","D","A","C","C","B","D","A","C"
"2738",28,2017,1,15,1505502,2,3,1,298.664108,248.56439,"A","D","D","A","B","A","A","B","D","B"
"2739",28,2017,2,29,2914505,2,3,2,161.173167,187.095293,"B","B","C","A","C","A","C","A",NA,"A"
"2740",28,2017,2,23,2312304,2,3,2,273.005917,268.0484,"B","C","D","B","A","A","A","C","C","A"
"2741",28,2017,5,53,5300108,1,2,1,218.059102,190.166912,"B","C","D","A","A","B","A","A","A","C"
"2742",28,2017,2,25,2507507,1,3,1,247.733379,210.048372,"A","C","D","B","A","A","A","A","E","A"
"2743",28,2017,1,13,1302603,1,3,1,254.362047,237.463615,"A","C","C","A","A","A","A","B","D","B"
"2744",28,2017,4,41,4119301,2,3,1,213.290772,112.907115,"A","F","F","A","A","A","A","A","B","A"
"2745",28,2017,3,33,3304557,1,3,1,218.541775,209.434171,"B","C","D","A","A","C","B","D","E","B"
"2746",28,2017,1,11,1100304,2,2,1,204.875426,244.82905,"A","D","E","C","A","A","C","B","A","A"
"2747",28,2017,4,41,4113700,2,3,1,235.473508,264.153822,"B","C","D","B","A","A","A","B","B","A"
"2748",28,2017,3,35,3503604,2,3,1,320.236465,313.954669,"B","D","D","B","A","C","B","D","C","B"
"2749",28,2017,4,43,4314902,1,2,1,243.182888,254.570691,"A","A","C","B","A","A","A","B",NA,"C"
"2750",28,2017,3,35,3550308,1,3,1,177.656275,198.443783,"B","F","C","B","B","B","A","D","A","B"
"2751",28,2017,2,26,2604106,2,3,1,174.839847,225.264835,"B","B","F","A","A","B","B","C","A","A"
"2752",28,2017,5,50,5001003,2,3,1,275.997211,249.154725,"B","C","C","C","A","A","C","B","A","C"
"2753",28,2017,4,42,4202008,2,3,1,249.648314,248.639174,"A","A","C","B","A","A","B","D","B","B"
"2754",28,2017,3,35,3526704,2,3,1,216.845175,244.771257,"B","F","D","A","A","A","A","D","C","A"
"2755",28,2017,3,33,3301702,2,3,1,208.46878,183.374932,"A","C","E","B","A","A","A","C","A","B"
"2756",28,2017,5,51,5108402,2,2,1,224.724298,237.779295,"A","A","C","A","A","A","A","C","E","B"
"2757",28,2017,5,52,5209101,2,3,1,187.1244,158.466069,"B","F","D","B","A","B","A","A","A","C"
